timestamp_transaction, transaction_amount($) , revenue($) ,timestamp_on_account_balance,account_number, account_balance($) ,branch_name,branch_location,foot_traffic,account_type,account_count,loan_type, loan_amount($) ,timestamp_on_satisfaction_rating,satisfaction_rating,investment_product, return_on_investment($) ,location_customer,customer_count,timestamp_ATM_transaction,ATM_location,transaction_count,Timestamp_on_ATM_transaction,metric_compliance_security_metric,metric_value
10/26/2022," 9,489.68 ", 764.77 ,10/27/2019,5.04838E+15," 63,002.37 ",0 Melvin Road,Al ·∏®arajah,1671,Checking†,2,auto," 537,953.23 ",Poor,Good,n/a," 80,674.91 ",Bentar Girang,13,3/11/2021,Zhushan,7,11/11/2022,,
2/1/2020," 1,403.28 ", 570.59 ,11/28/2019,5.10875E+15," 36,632.84 ",2321 Maryland Junction,Fonte Boa,1194,Checking†,1,auto," 868,827.34 ",Unsatisfactory,Good,Basic Industries," 11,964.32 ",Shiqiao,39,1/17/2021,Andalan,36,7/14/2019,,
11/13/2019," 7,538.57 "," 2,904.20 ",8/9/2019,5.04837E+15," 94,692.90 ",5630 Badeau Trail,Yuanba,1260,Checking†,1,auto," 752,315.02 ",Good,Good,Finance," 34,946.82 ",Kagadi,13,4/28/2016,Kungsbacka,4,7/7/2022,,
1/29/2020," 5,601.20 "," 1,629.51 ",2/8/2018,5.04838E+15," 98,825.76 ",5971 Dapin Junction,Ningyuan,912,Checking†,1,auto," 520,207.01 ",†Very Good†,Good,n/a," 55,327.55 ",Chixi,95,2/1/2022,Itupeva,17,6/11/2019,,
12/18/2022," 2,574.60 "," 6,810.36 ",7/23/2022,5.10875E+15," 30,002.56 ",95 Elka Lane,Chinchin√°,628,Checking†,1,auto," 645,306.24 ",†Outstanding,Good,Energy," 12,444.75 ",Banjar Kelodan,79,7/23/2016,Guanghou,48,10/10/2020,,
4/7/2022," 1,893.12 "," 5,684.54 ",3/1/2020,5.10876E+15," 98,808.30 ",06825 Killdeer Parkway,Cintawana,1354,Checking†,2,auto," 869,020.57 ",Poor,Good,Finance," 92,910.46 ",Ughelli,62,7/7/2022,Navoiy,49,5/14/2018,,
4/12/2019," 4,534.86 "," 2,956.05 ",1/28/2021,5.04838E+15," 7,511.19 ",24 John Wall Junction,Amsterdam Noord west,1109,Checking†,4,auto," 967,204.76 ",Unsatisfactory,Good,Consumer Non-Durables," 87,216.81 ",Yuezhao,27,6/8/2018,Kamyanyets,24,8/24/2022,,
8/3/2022," 9,911.39 "," 9,716.54 ",11/23/2021,5.04837E+15," 81,630.63 ",9503 Oneill Plaza,Conselheiro Lafaiete,1604,Checking†,2,auto," 672,384.63 ",Good,Good,Consumer Services," 55,333.39 ",Yorosso,97,6/28/2019,Xiongzhou,29,12/9/2019,,
3/5/2017," 1,541.68 "," 2,983.89 ",9/16/2022,5.10876E+15," 96,555.73 ",29835 Mandrake Plaza,Leuwibuleud,799,Checking†,5,auto," 509,146.23 ",†Very Good†,Good,Health Care," 60,455.64 ",Al Qurayn,83,12/26/2021,Luxi,9,1/19/2018,,
9/10/2018," 6,072.30 ", 546.98 ,10/21/2019,5.10875E+15," 78,470.69 ",31802 Blackbird Hill,Brudze≈Ñ Du≈ºy,727,Checking†,3,auto," 185,628.83 ",†Outstanding,Good,n/a," 61,909.96 ",Panunggangan,92,4/14/2020,Liuhou,39,7/6/2022,,
4/21/2020," 4,495.75 "," 9,745.89 ",1/19/2022,5.10876E+15," 38,046.86 ",1 Darwin Avenue,Salyan,1384,Checking†,1,auto," 611,497.01 ",Poor,Good,Health Care," 97,881.60 ",Lere,46,9/29/2021,S√£o Fid√©lis,37,3/4/2019,,
4/19/2020," 3,538.74 "," 4,376.67 ",10/11/2018,5.04838E+15," 91,897.17 ",89 Blackbird Place,Miguel Hidalgo,286,Checking†,1,auto," 246,223.44 ",Unsatisfactory,Good,Finance," 61,744.81 ",Zumarraga,34,6/13/2020,Gradaƒçac,22,6/27/2018,,
5/30/2019," 6,501.79 "," 7,156.96 ",4/3/2021,5.10875E+15, 368.99 ,37415 Summit Circle,Komsomol‚Äôsk,656,Checking†,3,auto," 116,817.83 ",Good,Good,Finance," 34,107.17 ",Gangtun,57,10/9/2016,Drakino,5,5/14/2020,,
4/28/2019," 1,443.87 "," 2,166.15 ",5/12/2020,5.10876E+15," 81,930.39 ",9834 Sundown Street,Budaka,31,Checking†,2,auto," 526,677.79 ",†Very Good†,Good,Technology," 40,966.37 ",Ostrzesz√≥w,40,5/13/2017,Guotan,18,10/15/2018,,
11/10/2020," 7,461.31 "," 5,550.55 ",10/20/2021,5.10875E+15," 12,587.15 ",9943 Vernon Center,Iles,1794,Checking†,4,auto," 577,764.15 ",†Outstanding,Good,Consumer Non-Durables," 46,715.91 ",Tiout,52,9/13/2020,Jiazhuyuan,14,1/18/2018,,
3/29/2018," 2,942.48 "," 3,370.95 ",12/29/2019,5.04838E+15," 26,946.41 ",84561 Lien Way,Zhvanets,759,Checking†,2,auto," 566,223.57 ",Poor,Good,Capital Goods," 56,327.12 ",San Roque,79,6/7/2018,Souto da Casa,47,11/14/2018,,
12/30/2022," 8,847.35 "," 9,212.42 ",2/9/2022,5.10876E+15," 79,984.90 ",528 Barby Lane,Cacheu,1472,Checking†,1,Land," 975,605.16 ",Unsatisfactory,Good,Health Care," 17,705.85 ",Obudu,46,4/16/2017,Tinabogan,22,7/23/2022,,
5/14/2019," 4,417.69 ", 412.59 ,1/3/2021,5.04838E+15," 69,702.81 ",2491 Holy Cross Terrace,Yangdenghu,634,Checking†,1,Land," 813,558.10 ",Good,Good,Technology," 54,429.07 ",Chenqiao,74,12/27/2018,Las Vegas,5,8/15/2021,,
10/21/2021," 4,300.50 "," 3,829.14 ",3/7/2021,5.10875E+15," 49,132.07 ",8249 Little Fleur Place,Kotabaru Hilir,380,Checking†,4,Land," 758,131.41 ",†Very Good†,Good,Basic Industries," 1,848.12 ",Capalayan,61,8/25/2022,Curitiba,45,12/22/2021,,
3/23/2019, 534.18 ," 5,582.35 ",2/4/2020,5.04838E+15," 99,529.38 ",17 Judy Hill,Tsotsin-Yurt,1989,Checking†,5,Land," 400,435.35 ",†Outstanding,Good,Health Care," 26,738.29 ",Busdi,90,8/31/2016,Studzienice,36,1/29/2018,,
7/12/2018, 150.37 ," 3,590.32 ",3/23/2022,5.10875E+15," 46,679.19 ",299 Bluestem Terrace,Tadjoura,796,Checking†,4,Land," 718,017.43 ",Poor,Good,Finance," 81,078.20 ",Portelinha,64,9/6/2022,Qiaotou,45,11/4/2022,,
7/16/2017," 9,446.70 "," 4,592.83 ",3/5/2018,5.10876E+15," 56,247.35 ",98775 Eagle Crest Plaza,Veracruz,1345,Checking†,1,Land," 178,680.62 ",Unsatisfactory,Good,Consumer Non-Durables," 55,395.53 ",Monteiro,32,10/31/2020,Obr≈°ani,7,6/5/2018,,
6/29/2019, 477.32 ," 6,152.37 ",3/14/2019,5.04838E+15," 49,811.97 ",7 Amoth Park,–ö—Ä–∏–≤–∞ –ü–∞–ª–∞–Ω–∫–∞,1583,Checking†,4,Land," 171,013.81 ",Good,Good,n/a," 37,286.23 ",Ujar,36,2/6/2019,E‚Äôzhou,35,10/25/2018,,
10/30/2021," 2,862.20 "," 7,517.05 ",2/20/2022,5.10875E+15," 49,044.67 ",19676 Glacier Hill Road,Jianghua,1522,Checking†,4,Land," 403,650.46 ",†Very Good†,Good,n/a," 6,232.90 ",Mulyoagung,28,10/18/2019,San Remigio,34,10/6/2021,,
12/29/2019," 2,371.96 "," 1,814.94 ",6/22/2022,5.10876E+15," 32,235.59 ",1283 Sauthoff Junction,Sieradza,1586,Checking†,2,Land," 383,467.89 ",†Outstanding,Good,Finance," 46,485.79 ",Mahajanga,56,9/11/2022,Sval√∂v,20,7/26/2022,,
9/13/2018," 1,465.09 "," 9,778.69 ",8/14/2018,5.10875E+15," 84,984.70 ",28 Holy Cross Pass,Peruc,908,Checking†,1,Land," 159,024.67 ",Poor,†Very Good†,n/a," 93,696.55 ",Guangping,67,8/1/2021,Qorveh,35,3/18/2019,,
7/19/2017," 8,783.17 "," 9,262.02 ",6/18/2020,5.10876E+15," 12,634.48 ",51 Derek Circle,Taber,1509,Checking†,2,Land," 285,786.49 ",Unsatisfactory,†Very Good†,Consumer Services," 64,669.66 ",Yaizu,58,2/21/2016,Sumberbatas,10,11/27/2020,,
9/17/2021," 5,236.68 ", 36.99 ,7/28/2020,5.04837E+15," 51,685.30 ",9962 Columbus Plaza,Ban Rangsit,1479,Checking†,3,Land," 289,140.53 ",Good,†Very Good†,Energy," 92,601.21 ",Huaquillas,65,2/16/2020,Shemursha,45,9/3/2022,,
8/30/2021," 7,653.15 "," 1,935.75 ",2/25/2019,5.10875E+15," 45,729.64 ",50602 Ludington Alley,Th·ªã Tr·∫•n Ng·∫£i Giao,1959,Checking†,5,Land," 783,183.35 ",†Very Good†,†Very Good†,Capital Goods," 95,537.96 ",Buenavista,89,7/26/2016,Karangsari,1,10/15/2022,,
3/22/2019," 3,019.82 "," 7,246.78 ",10/18/2020,5.04837E+15," 4,562.33 ",90 Carey Hill,Y≈´ki,1317,Checking†,5,Land," 752,253.67 ",†Outstanding,†Very Good†,Basic Industries," 20,451.64 ",Bystr√©,38,6/9/2018,Gaoyu,25,5/19/2019,,
9/25/2018," 2,303.62 "," 6,810.69 ",12/18/2022,5.04838E+15," 73,185.36 ",0026 Hovde Plaza,Mashi,1368,Checking†,5,Land," 775,704.30 ",Poor,†Very Good†,Miscellaneous," 70,244.94 ",Pirojpur,11,9/23/2018,Eastern Suburbs Mc,14,12/31/2021,,
6/26/2020," 4,622.94 "," 7,270.91 ",4/1/2020,5.04837E+15," 62,462.63 ",75 Charing Cross Terrace,Zhangyang,1123,Checking†,5,Land," 473,927.56 ",Unsatisfactory,†Very Good†,Capital Goods," 98,304.47 ",Nadezhda,62,2/9/2022,Mortka,40,7/19/2018,,
11/1/2017, 673.89 ," 4,114.90 ",4/2/2021,5.10876E+15," 5,747.54 ",02 Bellgrove Pass,Hantara,201,Checking†,1,Land," 545,373.74 ",Good,†Very Good†,Finance," 65,441.57 ",Xinjia,95,6/19/2016,Bussum,26,3/7/2021,,
7/21/2020," 8,106.01 "," 4,046.17 ",10/27/2021,5.10876E+15," 74,487.42 ",5 Bunting Pass,Bru≈°perk,1466,Checking†,1,Land," 735,725.77 ",†Very Good†,†Very Good†,Finance," 92,727.91 ",Al QardƒÅ·∏©ah,8,3/7/2017,Bielice,3,10/29/2020,,
7/4/2021," 1,896.96 "," 7,803.11 ",4/12/2019,5.10876E+15," 84,829.38 ",2159 Everett Hill,Rakitovo,1045,Checking†,2,Land," 280,585.49 ",†Outstanding,†Very Good†,n/a," 89,566.03 ",Shantou,82,1/4/2022,Hongkou,38,3/21/2021,,
6/15/2020, 542.65 ," 3,119.44 ",4/23/2020,5.10876E+15," 70,966.18 ",18641 Hollow Ridge Crossing,Troyes,806,Checking†,4,Land," 460,756.47 ",Poor,†Very Good†,Consumer Services," 8,536.48 ",Mentaraman Satu,61,6/4/2018,Oropesa,6,4/9/2022,,
7/11/2020," 3,615.03 "," 2,419.58 ",4/27/2020,5.04838E+15, 398.32 ,801 Farragut Road,Jargalant,1614,Checking†,2,Land," 592,044.24 ",Unsatisfactory,†Very Good†,Finance," 9,766.28 ",Guangpu,29,3/16/2022,Dhuusamarreeb,13,7/5/2018,,
4/8/2022, 606.29 ," 5,493.83 ",9/22/2018,5.10876E+15," 43,878.37 ",913 Buena Vista Lane,Minjian,1091,Checking†,1,Land," 609,253.20 ",Good,†Very Good†,n/a," 63,078.80 ",Laiwu,6,8/16/2016,Jengglungharjo,4,10/1/2020,,
10/21/2017, 801.62 ," 5,305.99 ",4/23/2021,5.10876E+15," 56,159.76 ",79 Fordem Terrace,Dobrica,1221,Checking†,2,Land," 229,927.57 ",†Very Good†,†Very Good†,n/a," 89,411.46 ",Debre Sƒ´na,41,6/9/2017,Hovƒõz√≠,47,4/7/2018,,
1/1/2022, 776.95 ," 8,644.93 ",7/19/2020,5.04837E+15," 64,863.01 ",1 Tennyson Lane,Pomiech√≥wek,738,Checking†,5,Land," 950,952.26 ",†Outstanding,†Very Good†,n/a," 19,695.10 ",Hualmay,51,5/26/2021,G√©meos,42,6/22/2019,,
10/7/2020," 3,190.07 "," 9,418.11 ",8/28/2021,5.04838E+15," 34,552.54 ",680 Carberry Way,Cavadas,176,Checking†,3,Land," 179,920.63 ",Poor,†Very Good†,Health Care," 56,589.16 ",CzarnowƒÖsy,65,7/21/2016,Leeds,37,9/14/2020,,
5/20/2021," 6,592.96 "," 4,274.87 ",10/21/2021,5.10876E+15," 95,404.38 ",05858 Ilene Hill,Nkhotakota,710,Checking†,1,Land," 522,203.29 ",Unsatisfactory,†Very Good†,Finance," 93,914.89 ",Auriflama,60,8/26/2016,Abuja,46,2/14/2020,,
10/26/2021, 365.54 ," 3,588.02 ",12/12/2019,5.04837E+15," 63,186.50 ",98874 Briar Crest Pass,Banjar Dauhpura,727,Checking†,2,Land," 157,913.82 ",Good,†Very Good†,Health Care," 63,787.72 ",Hiratsuka,76,11/26/2021,Ash Shuy≈´kh,25,1/14/2022,,
3/11/2022," 3,692.16 "," 1,119.35 ",10/11/2019,5.04837E+15," 88,329.52 ",97973 Pine View Circle,Goiatuba,1050,Checking†,5,Land," 322,724.45 ",†Very Good†,†Very Good†,n/a," 93,645.21 ",Liuqu,16,2/11/2018,G√∂teborg,33,10/25/2022,,
10/23/2020," 1,519.81 "," 9,333.14 ",7/17/2020,5.10876E+15," 71,789.71 ",62 Dawn Hill,Xinfang,1718,Checking†,3,Land," 120,446.79 ",†Outstanding,†Very Good†,Technology," 49,183.87 ",Heichengzi,5,12/16/2020,Nanqi,36,2/3/2022,,
5/19/2022," 1,532.73 "," 2,636.07 ",10/30/2018,5.04838E+15," 45,344.02 ",018 Scott Parkway,V√§ster√•s,1739,Checking†,2,Land," 284,655.77 ",Poor,†Very Good†,n/a," 70,225.58 ",Trakan Phut Phon,63,2/22/2020,Boulaouane,49,5/27/2020,,
10/26/2022," 5,449.89 ", 187.90 ,11/25/2021,5.10875E+15," 46,950.62 ",7 Lake View Trail,Tiandian,552,Checking†,3,Land," 578,651.85 ",Unsatisfactory,†Very Good†,Finance," 94,998.54 ",Xinmin,22,4/7/2020,Meadow Lake,9,11/4/2021,,
1/13/2022," 4,271.06 "," 5,286.98 ",7/21/2018,5.04837E+15," 7,866.83 ",57199 Cardinal Terrace,Al Qadm≈´s,1354,Checking†,2,Land," 162,079.58 ",Good,†Very Good†,Health Care," 31,951.47 ",Tostado,8,6/14/2017,Prapen,26,2/16/2021,,
3/21/2022," 5,086.56 "," 2,599.92 ",1/31/2020,5.10876E+15," 24,406.69 ",2952 Autumn Leaf Center,Melissoch√≥ri,1770,Checking†,5,Land," 197,049.95 ",†Very Good†,†Very Good†,Finance," 7,386.76 ",Yilan,32,1/24/2016,Bueng Samakkhi,31,10/20/2018,,
10/2/2020," 5,499.52 "," 5,281.11 ",8/22/2020,5.04837E+15," 59,477.95 ",58 5th Way,Sabin√≥polis,455,Checking†,3,Land," 716,404.66 ",†Outstanding,†Very Good†,Consumer Services," 32,765.70 ",Ozerki,51,8/20/2018,Onomichi,49,12/12/2022,,
6/21/2022," 8,684.55 "," 1,047.15 ",12/22/2021,5.10875E+15," 1,014.79 ",20 Crowley Parkway,Kypero√∫nta,866,Checking†,2,Land," 630,452.15 ",Poor,†Very Good†,Consumer Services," 23,722.60 ",Bengga,27,1/27/2021,Shyroke,10,12/7/2018,,
9/7/2020," 7,144.80 "," 6,209.89 ",4/1/2021,5.04838E+15," 6,467.95 ",0 Crownhardt Road,Port Loko,586,Checking†,5,Land," 199,218.12 ",Poor,†Very Good†,Energy," 38,878.89 ",Chernogorsk,18,5/6/2019,Quinta,6,10/21/2018,,
1/16/2022," 4,923.58 "," 9,638.55 ",7/2/2022,5.10875E+15," 9,038.03 ",14 Cordelia Parkway,Kungs√∂r,1651,Checking†,5,Land," 145,533.79 ",Poor,†Very Good†,Technology," 56,030.41 ",Barra do Gar√ßas,2,2/7/2021,Yamkino,50,7/28/2020,,
1/20/2019," 2,015.49 "," 4,903.12 ",3/14/2021,5.10876E+15," 43,602.35 ",310 Sunnyside Street,Nonohonis,171,Checking†,1,Land," 354,591.68 ",Poor,†Very Good†,Finance," 16,620.60 ",Samann≈´d,38,12/1/2022,Avon,18,8/15/2020,,
2/9/2021," 1,845.31 "," 5,420.67 ",8/25/2021,5.10876E+15," 54,261.50 ",3739 Hoffman Pass,Sawangan,473,Checking†,1,Land," 190,014.53 ",Poor,†Very Good†,Transportation," 66,972.10 ",Wakduwa‚Äô Barat,91,3/31/2022,Munde,33,1/20/2019,,
3/6/2017," 1,056.04 "," 4,715.75 ",1/23/2020,5.10876E+15," 97,283.75 ",53 Coolidge Parkway,Miraflores,1609,Checking†,5,Land," 702,748.73 ",Poor,†Very Good†,n/a," 16,003.65 ",Linao,85,9/17/2020,Hujia,43,1/25/2022,,
3/9/2021," 5,008.91 ", 601.21 ,4/25/2019,5.10875E+15," 80,669.39 ",9449 Sunfield Plaza,Tanggung,731,Checking†,5,Land," 296,899.31 ",Poor,†Very Good†,Finance," 75,223.46 ",Lule√•,100,6/14/2021,Lapu-Lapu City,48,11/9/2019,,
7/8/2021, 474.11 ," 5,503.72 ",11/2/2019,5.10876E+15," 22,812.90 ",5 Mcbride Point,Emiliano Zapata,45,Checking†,3,Land," 593,706.93 ",Poor,Poor,n/a," 87,553.33 ",Phu Khiao,60,8/24/2018,Johanneshov,29,10/15/2019,,
7/6/2022," 4,993.44 ", 974.00 ,10/1/2018,5.04838E+15," 16,361.63 ",1991 Schiller Parkway,Cilolohan,426,Checking†,5,Land," 813,454.79 ",Poor,Poor,Consumer Non-Durables," 94,254.07 ",Lanlongkou,40,6/24/2021,Janeng,45,1/1/2022,,
8/10/2018," 7,187.87 "," 2,860.92 ",8/2/2022,5.10875E+15," 20,991.50 ",21 Sauthoff Plaza,Urrao,1439,Checking†,5,Land," 777,917.84 ",Poor,Poor,n/a," 80,749.13 ",Campurrejo,76,12/13/2022,Vido≈°i,30,2/11/2021,,
3/16/2020," 9,286.80 ", 165.40 ,1/22/2018,5.10876E+15," 35,969.13 ",93 Anhalt Way,Matatiele,634,Checking†,5,Land," 133,791.61 ",Poor,Poor,Consumer Non-Durables," 28,151.69 ",Guanjiabao,88,2/21/2022,Kolobolon,34,10/22/2020,,
1/8/2018, 770.46 ," 2,524.96 ",9/22/2020,5.10875E+15," 97,862.06 ",616 Johnson Circle,Melfi,1074,Checking†,2,Land," 749,602.49 ",Poor,Poor,Finance," 68,845.50 ",Caen,82,2/13/2021,Yaruchel,38,10/11/2018,,
11/26/2018, 918.99 , 860.53 ,5/1/2020,5.04837E+15," 5,086.50 ",951 Mcbride Road,Moscow,916,Checking†,5,Land," 555,133.27 ",Poor,Poor,Finance," 60,389.66 ",Zhireken,100,6/18/2017,Pokhara,42,8/28/2019,,
12/7/2022," 4,486.12 ", 624.97 ,4/12/2018,5.10876E+15," 60,434.34 ",157 Butternut Drive,Lyublino,645,Checking†,2,Land," 574,856.00 ",Poor,Poor,Finance," 95,420.45 ",Sidaohezi,38,12/13/2020,Bergen,39,4/11/2022,,
1/23/2020," 5,620.38 ", 758.58 ,5/20/2022,5.10875E+15," 83,268.98 ",001 Vernon Trail,Jinjiang,875,Checking†,4,Land," 387,187.94 ",Poor,Poor,Consumer Durables," 94,204.38 ",Lanxi,36,4/12/2020,Timash√´vsk,37,10/16/2018,,
4/25/2022," 8,840.88 "," 8,508.54 ",12/2/2022,5.10876E+15," 40,819.43 ",945 4th Road,Sukamaju,870,Checking†,2,Land," 421,693.19 ",Poor,Poor,n/a, 512.77 ,Kemiri Daya,17,11/26/2019,Santa Cruz de Yojoa,33,9/4/2020,,
10/19/2018," 7,498.67 "," 6,528.62 ",1/2/2018,5.10876E+15," 68,066.47 ",5736 Larry Center,Katrineholm,1368,Checking†,3,Land," 685,715.75 ",Poor,Poor,n/a," 90,952.07 ",Rosmalen,38,7/24/2022,Sukasirna,48,11/5/2021,,
9/23/2019," 8,229.96 "," 1,169.09 ",6/15/2022,5.10875E+15," 60,702.03 ",5589 School Plaza,Baie-Saint-Paul,491,Checking†,4,Land," 167,456.81 ",Poor,Poor,Consumer Services," 13,503.85 ",Valladolid,56,12/8/2021,Gamag≈çri,29,8/2/2021,,
5/3/2022," 5,282.03 "," 1,761.49 ",11/25/2021,5.04837E+15," 35,218.69 ",3593 Golden Leaf Circle,Capi√≠bary,880,Checking†,5,Land," 609,739.96 ",†Very Good†,Poor,Consumer Durables," 91,701.77 ",Pobral,90,5/3/2021,Oliveira,39,6/8/2020,,
3/11/2019," 6,527.11 ", 246.73 ,2/22/2022,5.10875E+15," 89,664.80 ",15 Corry Hill,Qaffƒ´n,1492,Checking†,5,Land," 873,900.73 ",†Outstanding,Poor,Consumer Services," 92,126.47 ",Manzanares,20,8/20/2021,San Jer√≥nimo,44,4/29/2021,,
11/23/2020, 202.23 ," 7,282.78 ",5/29/2019,5.10875E+15," 96,540.00 ",75722 Grover Drive,Arlington,565,Checking†,1,Land," 911,221.67 ",Poor,Poor,Health Care," 93,144.14 ",Al√©m Para√≠ba,56,8/12/2020,Grati Satu,33,6/1/2018,,
1/24/2018," 3,381.09 "," 4,470.84 ",9/26/2022,5.10876E+15," 91,651.50 ",4950 Old Shore Drive,Pucallpa,1538,Checking†,3,Land," 203,967.76 ",Unsatisfactory,Poor,n/a," 94,343.55 ",Tupiza,95,6/9/2022,Sk√´nderbegas,43,5/18/2019,,
5/7/2021, 822.46 ," 5,800.93 ",7/3/2019,5.10875E+15," 64,154.51 ",15036 Longview Junction,Heshui,1572,Checking†,2,Land," 747,539.75 ",Good,Poor,Energy," 15,170.45 ",Liaobu,36,8/12/2017,Atins,22,12/9/2020,,
3/8/2019," 2,949.91 ", 816.30 ,4/15/2018,5.04838E+15," 73,052.04 ",3 Wayridge Trail,Lionel Town,1892,Checking†,4,Land," 607,206.04 ",†Very Good†,Poor,n/a," 90,472.65 ",Chiang Mai,12,1/12/2020,Partido,2,9/24/2019,,
12/25/2018, 612.96 ," 5,927.77 ",12/6/2022,5.04837E+15," 17,258.50 ",61 Service Way,Mislƒ´yah,1497,Checking†,4,Land," 689,614.17 ",†Very Good†,Poor,n/a," 48,903.00 ",Vi≈°njevac,40,4/23/2016,Concord,28,7/11/2022,,
4/1/2021," 1,405.03 "," 8,584.75 ",4/8/2020,5.10876E+15," 10,040.34 ",4659 Waubesa Road,Rydu≈Çtowy,1067,Checking†,2,Land," 806,477.11 ",†Very Good†,Poor,Health Care," 21,828.70 ",Xihanling,54,6/14/2019,Strellc i Ul√´t,48,4/11/2020,,
12/10/2018, 166.79 ," 7,063.49 ",12/22/2019,5.10875E+15," 95,660.30 ",87 Golden Leaf Road,Los Angeles,262,Checking†,5,Land," 570,726.59 ",†Very Good†,Poor,Basic Industries," 1,301.97 ",Pierzchnica,46,4/10/2018,Washington,35,1/31/2018,,
6/7/2022, 530.98 ," 7,066.12 ",12/14/2022,5.04837E+15," 17,377.36 ",695 Mandrake Hill,Ang Thong,409,Checking†,4,Land," 263,643.24 ",†Very Good†,Poor,Public Utilities," 74,121.44 ",Quimbaya,72,3/6/2021,Kamnica,13,6/12/2020,,
3/20/2022," 8,292.38 "," 9,154.89 ",2/12/2022,5.10875E+15," 39,165.29 ",586 Meadow Valley Street,Moriya,717,Checking†,2,Land," 314,217.47 ",†Very Good†,Poor,Finance," 63,489.61 ",Putrajawa,61,11/13/2018,Uwelini,4,6/2/2022,,
8/2/2020," 5,222.67 "," 4,667.75 ",8/2/2019,5.10875E+15," 29,650.57 ",66901 Karstens Avenue,Pinega,1046,Checking†,3,Land," 965,383.43 ",†Very Good†,Poor,Health Care," 84,323.67 ",Jintian,96,5/1/2019,K√∏benhavn,9,9/20/2018,,
9/22/2022, 409.18 ," 1,325.96 ",8/24/2019,5.10876E+15," 24,923.03 ",69922 Manufacturers Parkway,La Molina,1551,Checking†,1,Land," 756,453.55 ",†Very Good†,Poor,Finance," 45,319.44 ",Las Flores,80,4/10/2018,Yuanda,30,12/19/2019,,
1/26/2018," 7,914.59 "," 6,559.37 ",10/22/2020,5.04837E+15," 36,073.08 ",1 Ilene Avenue,Tullamore,1803,Checking†,2,Land," 315,421.32 ",†Very Good†,Poor,n/a," 16,937.34 ",JammƒÅl,54,3/28/2019,Frederiksberg,13,5/21/2022,,
6/29/2018," 7,276.89 "," 5,404.09 ",8/4/2022,5.04838E+15," 80,447.26 ",45 Muir Street,Ruokolahti,1733,Checking†,1,Land," 930,800.35 ",†Very Good†,Poor,Transportation," 36,265.55 ",Panao,57,1/16/2019,Birqƒ´n,11,6/12/2022,,
8/10/2022," 1,485.78 "," 6,318.31 ",11/16/2020,5.04837E+15," 72,607.10 ",8287 Leroy Hill,Demak,829,Checking†,4,Land," 282,346.45 ",†Very Good†,Poor,n/a," 72,583.16 ",Labrador City,27,2/18/2022,Santiaoshi,48,2/11/2022,,
8/20/2021," 7,017.84 "," 1,413.88 ",1/2/2022,5.10876E+15," 91,344.33 ",565 Chinook Circle,Ryglice,417,Checking†,2,Land," 778,824.98 ",†Very Good†,Poor,Technology," 17,246.76 ",La Roche-sur-Yon,40,3/19/2020,Donja Mahala,48,12/11/2020,,
3/15/2020," 3,556.71 "," 8,340.49 ",9/10/2022,5.04837E+15," 64,545.51 ",129 Holmberg Avenue,Xiaoyangqi,1981,Checking†,5,Land," 880,061.23 ",†Very Good†,Poor,Capital Goods," 49,971.84 ",Wenfu,2,8/10/2021,Gemena,42,4/1/2021,,
11/28/2017," 7,602.13 ", 112.42 ,12/20/2022,5.10875E+15," 56,185.55 ",42198 Crest Line Junction,Banjar Dauhpangkung,363,Checking†,2,Land," 598,300.67 ",†Very Good†,Poor,Consumer Services," 37,203.89 ",Chiguata,38,4/20/2018,Pisan,10,4/19/2022,,
5/17/2022," 8,999.30 "," 2,115.29 ",6/21/2020,5.10876E+15," 11,232.86 ",27 Knutson Circle,Bod√∏,563,Checking†,2,Land," 707,065.39 ",†Very Good†,Poor,Health Care," 93,828.81 ",Velyki Sorochyntsi,97,2/9/2017,Erjia,41,6/7/2019,,
11/9/2022," 3,808.82 "," 2,907.08 ",3/15/2018,5.04837E+15," 60,090.68 ",9 Northview Avenue,Yuanba,1357,Checking†,1,Land," 610,937.60 ",†Very Good†,Poor,Consumer Durables," 62,906.70 ",Hetian,40,5/3/2022,Watublapi,8,11/16/2019,,
12/12/2019," 6,463.39 "," 3,478.56 ",1/6/2020,5.04837E+15," 63,727.68 ",49129 Clemons Way,Bromma,1709,Checking†,3,Land," 733,472.71 ",†Very Good†,Poor,Technology," 20,264.39 ",Jahrom,15,8/8/2021,Iracem√°polis,18,5/4/2020,,
2/15/2022," 8,282.92 "," 8,828.20 ",9/26/2019,5.10875E+15," 29,520.14 ",14 Fisk Point,Los Nogales,1693,Checking†,2,Land," 308,286.91 ",†Very Good†,Poor,Consumer Services," 70,469.61 ",Yamango,82,3/2/2019,Ernestinovo,26,1/4/2022,,
6/5/2019," 5,566.35 "," 7,907.18 ",9/3/2020,5.04838E+15," 31,512.22 ",6032 Colorado Trail,Yoshida-kasugach≈ç,1894,Checking†,5,Land," 951,822.11 ",†Very Good†,Poor,Consumer Services," 71,172.63 ",Dorval,31,1/9/2021,Hiseti,3,8/29/2022,,
5/29/2019," 8,850.48 "," 5,906.84 ",10/17/2018,5.10875E+15," 27,329.06 ",4480 Raven Road,Praia da Barra,1321,Checking†,3,Land," 968,610.91 ",†Very Good†,Poor,Finance," 88,838.24 ",Siliana,55,7/22/2019,Beitan,41,5/29/2020,,
