timestamp_transaction,transaction_amount,revenue,timestamp_on_account_balance,account_number,account_balance,branch_name,branch_location,foot_traffic,account_type,account_count,loan_type,loan_amount,timestamp_on_satisfaction_rating,satisfaction_rating,investment_product,return_on_investment,location_customer,customer_count,timestamp_ATM_transaction,ATM_location,transaction_count,Timestamp_on_ATM_transaction,metric_compliance_security_metric,metric_value
5/3/2017,"$4,547.44 ",$648.53 ,2/12/2019,5.10876E+15,"$78,486.11 ",9831 Westport Plaza,East,956,,74,,"$539,658.56 ",12/3/2021,158.10.190.212,n/a,"$28,949.77 ",02 Tomscot Terrace,14,10/9/2019,Saint Paul,39,4/11/2019,193.220.155.3,20.188.20.135
3/24/2022,$22.98 ,$711.20 ,12/3/2019,5.10875E+15,"$74,331.84 ",1200 Debra Lane,Lukken,1476,,35,,"$242,939.00 ",4/19/2019,10.154.141.245,Finance,"$27,624.32 ",5493 Lakewood Circle,67,3/21/2016,Dahle,21,5/23/2018,21.14.181.59,164.138.196.101
11/18/2018,"$8,089.75 ","$7,407.49 ",9/9/2021,5.04838E+15,"$22,056.02 ",6 Carey Way,Summit,1030,,82,,"$848,450.46 ",3/9/2019,113.84.43.167,Energy,"$55,123.24 ",27 Crownhardt Trail,38,10/23/2022,3rd,99,4/18/2018,50.188.90.83,17.78.78.222
12/7/2019,"$4,860.53 ","$2,115.48 ",3/29/2019,5.10876E+15,"$80,761.71 ",6129 Hoffman Drive,Magdeline,1301,,90,,"$487,938.86 ",5/16/2018,70.26.163.23,Basic Industries,"$96,012.32 ",0996 Anderson Road,3,10/12/2017,Messerschmidt,41,11/16/2022,103.189.129.208,62.223.19.21
8/22/2019,"$8,386.25 ","$7,144.90 ",10/24/2019,5.04838E+15,"$47,076.50 ",408 Hanson Drive,Monica,44,,58,,"$686,887.02 ",8/5/2022,186.19.89.229,Consumer Non-Durables,"$72,626.58 ",8 Macpherson Parkway,56,2/16/2022,Esch,90,5/22/2019,120.77.209.11,0.127.6.86
9/8/2021,"$9,367.53 ","$4,072.52 ",7/18/2021,5.04838E+15,"$67,159.61 ",7 Kingsford Lane,Oak,1542,,86,,"$837,678.65 ",9/2/2022,54.252.179.147,Technology,"$73,111.65 ",876 Morrow Drive,22,8/17/2018,Buell,24,7/30/2019,101.187.210.101,186.23.164.121
12/8/2017,"$4,729.24 ","$5,586.12 ",4/17/2018,5.10875E+15,"$27,842.84 ",0 Pearson Point,Forest Run,1040,,25,,"$432,789.90 ",8/8/2020,16.198.153.171,Technology,"$40,335.24 ",82 Larry Avenue,61,7/20/2017,Maywood,46,9/23/2021,21.59.143.146,180.115.176.112
9/18/2018,"$6,543.24 ","$6,377.56 ",11/15/2019,5.04838E+15,"$45,077.22 ",0 Tennessee Lane,Dwight,717,,25,,"$745,472.79 ",3/22/2019,250.166.90.214,Consumer Services,"$8,302.98 ",6 Pennsylvania Street,85,5/31/2016,Granby,18,4/8/2020,216.75.103.41,238.50.96.44
10/28/2019,"$4,486.89 ","$3,088.76 ",8/23/2022,5.04837E+15,"$39,860.49 ",33 Prentice Alley,Daystar,622,,23,,"$514,299.03 ",7/17/2019,126.228.166.126,Energy,"$4,261.21 ",62262 Burrows Junction,60,5/5/2016,Sachtjen,58,12/21/2018,171.74.124.251,17.79.128.236
4/1/2020,"$5,791.60 ","$4,774.79 ",9/5/2020,5.04838E+15,"$17,471.99 ",581 Pennsylvania Court,Manitowish,1370,,20,,"$939,135.25 ",11/22/2018,209.236.236.52,n/a,"$16,015.47 ",83733 Oak Valley Court,47,11/15/2017,Granby,86,6/30/2021,11.33.48.174,21.16.187.208
10/3/2022,"$2,756.18 ","$5,841.50 ",5/14/2018,5.04837E+15,"$46,019.70 ",60 Eastlawn Drive,Hansons,574,,56,,"$689,636.93 ",12/4/2022,121.76.36.100,Basic Industries,"$2,952.24 ",179 Vermont Drive,83,8/7/2021,Rieder,80,9/29/2020,107.216.38.183,177.80.13.96
7/24/2018,"$6,049.26 ","$8,141.17 ",10/2/2019,5.10876E+15,"$90,766.69 ",0427 Stuart Place,Anthes,1949,,80,,"$479,726.85 ",9/30/2021,66.234.43.32,Public Utilities,"$45,663.26 ",971 Mayfield Drive,72,10/1/2022,Declaration,17,10/21/2022,150.140.30.106,102.2.109.62
5/18/2021,"$6,979.85 ","$6,506.17 ",3/10/2021,5.10875E+15,"$1,848.15 ",7438 Hansons Terrace,Roth,1390,,80,,"$665,920.33 ",10/2/2019,83.135.198.137,Consumer Services,"$38,742.92 ",5 Mariners Cove Circle,15,8/15/2020,East,53,4/3/2022,134.52.122.132,21.121.141.3
9/22/2017,"$2,807.70 ","$9,072.00 ",7/29/2022,5.10875E+15,"$15,262.55 ",6 Alpine Terrace,Hermina,466,,12,,"$203,396.42 ",12/16/2018,74.177.188.93,Technology,"$51,394.59 ",2 Twin Pines Trail,17,7/28/2021,Annamark,41,10/4/2018,46.155.47.177,110.1.250.247
3/16/2018,"$6,109.07 ","$4,622.17 ",11/28/2022,5.04837E+15,"$81,197.45 ",4138 Dapin Parkway,Westend,1670,,28,,"$747,209.86 ",9/3/2021,50.13.64.15,n/a,"$55,563.10 ",36 Ramsey Circle,40,7/28/2016,Caliangt,6,9/17/2022,180.230.85.195,232.227.160.59
1/14/2021,"$8,992.33 ","$6,978.09 ",12/13/2019,5.10875E+15,"$13,240.77 ",40719 Hudson Parkway,Spaight,615,,16,,"$567,222.27 ",2/16/2019,138.160.29.207,Health Care,"$85,669.56 ",92 Waywood Way,36,2/7/2016,Kinsman,62,4/5/2020,103.91.186.216,208.127.231.149
12/18/2019,"$9,166.89 ","$7,510.15 ",4/24/2022,5.04837E+15,"$27,983.58 ",95471 South Alley,Butternut,610,,91,,"$784,494.93 ",9/23/2022,170.62.151.12,n/a,"$54,948.10 ",6 Fieldstone Trail,42,8/20/2021,Westridge,92,5/8/2021,96.143.102.235,236.136.226.66
12/20/2020,"$8,204.55 ","$4,622.60 ",9/18/2022,5.10876E+15,"$40,887.98 ",060 Memorial Park,Scott,1777,,15,,"$668,477.45 ",1/2/2018,31.59.185.209,Finance,"$98,295.90 ",32 Forest Run Pass,65,5/12/2020,Magdeline,21,7/14/2021,211.11.4.102,103.24.179.156
6/20/2022,"$8,702.18 ","$6,457.52 ",7/1/2018,5.10876E+15,"$69,045.60 ",71875 East Avenue,Fremont,783,,54,,"$633,938.37 ",6/17/2019,154.121.230.101,Technology,"$45,040.69 ",36 Heffernan Court,17,10/5/2017,Badeau,76,12/18/2020,226.113.154.88,107.100.213.155
1/16/2019,$737.32 ,"$7,028.86 ",5/26/2019,5.04837E+15,"$43,656.45 ",155 Lake View Terrace,Union,877,,65,,"$181,805.78 ",10/5/2019,159.120.98.121,Health Care,"$43,631.92 ",3 Coleman Drive,87,12/1/2021,New Castle,73,1/29/2020,101.6.16.87,103.231.11.184
9/8/2022,"$3,153.53 ","$8,050.95 ",5/30/2019,5.10876E+15,"$44,137.02 ",11591 Coleman Pass,Bunker Hill,991,,55,,"$838,693.69 ",4/9/2018,43.195.235.80,Consumer Durables,"$29,675.12 ",8650 Surrey Point,18,8/24/2019,Bobwhite,26,8/19/2019,96.45.95.41,195.165.175.206
3/24/2017,"$5,889.18 ","$6,933.09 ",5/9/2022,5.04837E+15,"$85,526.94 ",70 Melrose Plaza,Starling,1988,,8,,"$656,674.12 ",3/29/2021,69.86.58.52,Health Care,"$48,602.16 ",4 Grasskamp Drive,4,12/25/2018,Grasskamp,96,11/9/2020,153.73.108.84,77.208.83.63
3/23/2022,"$7,500.31 ",$739.53 ,5/28/2020,5.04837E+15,"$26,916.92 ",6 Manufacturers Park,Dorton,174,,99,,"$750,979.24 ",2/5/2021,98.32.33.194,Technology,"$43,793.87 ",30326 Lunder Place,66,2/13/2019,Bartelt,68,5/2/2020,43.106.85.181,74.16.19.221
10/28/2019,"$6,598.01 ","$2,108.24 ",11/9/2022,5.04838E+15,"$45,900.18 ",133 La Follette Circle,Kim,1605,,73,,"$876,414.12 ",3/1/2018,231.164.162.23,Technology,"$96,818.78 ",955 Burning Wood Lane,61,9/27/2022,Drewry,10,7/7/2018,227.249.150.144,65.117.209.31
11/20/2022,"$4,474.01 ",$911.38 ,12/28/2019,5.10876E+15,"$47,837.98 ",4678 Maryland Pass,Lindbergh,1575,,70,,"$893,462.01 ",7/31/2019,5.128.244.175,Health Care,"$90,537.24 ",62644 Spaight Alley,72,7/20/2016,Porter,81,2/25/2022,190.39.228.130,41.147.33.235
4/26/2019,"$8,090.69 ","$8,902.96 ",8/12/2022,5.04837E+15,"$67,152.52 ",910 Evergreen Crossing,American Ash,1712,,84,,"$482,810.04 ",4/3/2021,137.150.251.33,Public Utilities,"$85,402.84 ",898 Kinsman Parkway,2,11/26/2016,Butterfield,25,4/3/2022,85.224.212.70,231.53.4.14
10/16/2017,"$4,927.14 ","$4,265.32 ",4/27/2022,5.10875E+15,"$31,006.65 ",43 Golf View Park,Algoma,129,,88,,"$320,513.86 ",7/18/2018,246.118.213.45,n/a,"$9,635.76 ",77 Randy Point,28,2/3/2018,Ilene,8,8/2/2022,60.26.49.150,169.244.159.217
8/9/2020,"$7,450.95 ","$2,497.27 ",3/20/2018,5.10875E+15,"$14,922.35 ",047 Armistice Point,Lakewood,334,,30,,"$441,223.87 ",7/19/2019,203.128.204.189,Finance,"$53,670.68 ",22383 Towne Pass,100,1/3/2018,Walton,28,4/28/2022,229.26.19.219,7.85.82.185
1/24/2017,$893.90 ,"$5,696.65 ",1/5/2022,5.04837E+15,"$78,433.64 ",98 Brickson Park Road,Bultman,1423,,20,,"$329,524.56 ",4/4/2021,112.178.230.20,n/a,"$16,213.39 ",8935 Hauk Center,92,6/29/2018,Havey,58,12/5/2022,229.20.34.19,101.188.166.53
8/16/2018,"$1,078.35 ","$2,605.84 ",1/24/2020,5.04838E+15,"$37,312.52 ",5 Jenna Avenue,Walton,781,,6,,"$663,600.28 ",6/19/2019,146.254.114.215,n/a,"$49,729.26 ",8 Sunbrook Drive,62,3/3/2017,Fairview,17,7/24/2020,237.15.63.152,164.178.12.32
7/15/2017,"$7,924.65 ","$3,306.72 ",4/5/2018,5.10875E+15,"$64,229.37 ",4566 Forest Run Parkway,Forest Dale,1050,,63,,"$173,129.58 ",11/15/2022,223.82.51.33,Consumer Non-Durables,"$60,307.53 ",7 Northport Park,94,12/12/2018,Nelson,85,5/16/2021,16.230.68.131,152.158.250.85
5/12/2019,"$5,691.02 ","$1,555.36 ",6/10/2021,5.10875E+15,"$66,577.54 ",75 Little Fleur Street,Superior,54,,6,,"$133,037.65 ",9/2/2020,80.22.142.184,Finance,"$95,172.94 ",5608 Lien Court,19,5/10/2018,Shopko,7,3/3/2020,193.209.157.207,214.207.88.73
3/23/2022,"$4,234.10 ","$8,494.49 ",6/17/2022,5.04837E+15,"$77,196.77 ",113 Karstens Pass,Debs,856,,93,,"$105,417.24 ",12/29/2019,253.43.188.57,Public Utilities,"$28,915.44 ",9832 Thackeray Crossing,44,8/25/2019,Novick,17,9/15/2020,128.246.176.210,110.189.47.231
12/23/2017,$325.16 ,$340.08 ,12/9/2018,5.10876E+15,"$26,579.90 ",1 Golf View Junction,Esch,1220,,8,,"$682,187.95 ",10/10/2020,112.33.232.97,Finance,"$82,721.12 ",5 Kingsford Circle,7,1/8/2021,Di Loreto,42,11/22/2021,14.180.41.96,93.224.253.212
10/21/2018,$738.46 ,"$4,504.50 ",9/22/2019,5.04838E+15,"$12,740.27 ",46 Springview Place,Thierer,1583,,30,,"$486,078.50 ",11/20/2021,77.155.229.25,Health Care,"$62,809.52 ",5075 Sullivan Crossing,3,8/27/2019,Bayside,97,4/5/2019,231.6.14.144,27.168.113.42
9/29/2018,"$8,392.48 ","$5,063.71 ",1/6/2018,5.10875E+15,"$50,542.92 ",4507 Leroy Road,Brentwood,458,,94,,"$507,190.35 ",8/1/2018,245.31.222.223,n/a,"$69,432.98 ",30498 Truax Way,90,9/28/2018,Graceland,63,12/13/2020,123.253.181.47,181.147.188.29
3/29/2022,"$4,868.45 ","$5,408.18 ",7/3/2019,5.10875E+15,"$42,856.27 ",6391 Myrtle Place,Wayridge,124,,79,,"$549,824.48 ",9/29/2020,199.238.24.218,Finance,"$52,593.14 ",296 Lakewood Circle,87,9/18/2019,Village,36,5/6/2019,150.18.80.211,132.130.186.194
12/31/2021,"$9,522.37 ","$8,906.21 ",8/5/2022,5.04838E+15,"$21,001.71 ",30 Nelson Pass,Banding,1607,,13,,"$502,866.24 ",5/22/2019,158.233.167.118,n/a,"$46,748.95 ",51 Shoshone Trail,38,10/9/2020,Hovde,35,12/23/2021,109.41.77.124,76.249.139.23
8/21/2019,"$7,927.61 ","$9,328.89 ",12/12/2018,5.10876E+15,"$12,094.48 ",470 Artisan Trail,Westend,1909,,5,,"$911,340.09 ",5/15/2021,29.100.73.88,Consumer Non-Durables,"$42,879.35 ",6 Donald Hill,24,10/16/2020,Scofield,31,3/16/2020,28.188.216.204,53.49.115.40
11/27/2022,"$9,965.49 ","$7,988.91 ",8/20/2022,5.04838E+15,"$58,726.87 ",3599 Farmco Parkway,Claremont,546,,8,,"$129,050.28 ",8/18/2018,199.50.238.172,n/a,"$39,748.44 ",53630 Bobwhite Circle,73,7/8/2017,Dakota,44,2/3/2018,205.185.49.188,176.37.89.233
9/22/2021,"$1,379.28 ","$5,034.43 ",7/20/2021,5.04838E+15,"$31,608.29 ",79487 Merry Hill,Vernon,1526,,86,,"$281,083.61 ",5/5/2019,247.186.115.27,Finance,"$20,660.69 ",8 Boyd Place,13,12/31/2018,Moland,2,7/19/2018,84.173.82.31,103.134.162.15
9/24/2020,"$1,270.49 ","$1,681.30 ",9/27/2022,5.10875E+15,"$9,153.37 ",68941 Lawn Junction,Lunder,1619,,23,,"$523,911.60 ",3/17/2022,36.159.192.116,Capital Goods,"$83,222.83 ",64800 Kingsford Parkway,51,3/2/2018,Pepper Wood,84,10/28/2019,12.123.175.212,189.155.22.78
9/7/2018,$701.31 ,"$5,372.25 ",7/23/2022,5.10876E+15,"$61,148.67 ",7284 Nobel Pass,Continental,795,,89,,"$110,115.15 ",5/28/2022,24.86.227.203,n/a,"$72,748.11 ",38 Bartelt Parkway,85,7/30/2019,Annamark,88,10/18/2021,250.157.3.102,32.109.98.95
4/16/2022,"$8,703.87 ","$7,458.20 ",2/16/2022,5.04837E+15,"$32,238.08 ",0075 Dawn Pass,Mayfield,605,,63,,"$697,213.09 ",8/8/2021,89.117.117.221,Technology,"$28,768.99 ",7016 Sherman Plaza,92,4/3/2017,Center,47,7/9/2019,38.94.29.94,129.217.83.41
11/2/2022,"$3,460.86 ","$2,819.96 ",4/10/2021,5.04838E+15,"$76,818.33 ",0245 Lake View Court,School,1618,,40,,"$496,086.98 ",8/3/2021,203.115.233.221,Basic Industries,"$63,775.34 ",23261 Riverside Way,95,12/20/2022,Melrose,56,3/7/2019,123.131.190.160,57.145.39.235
3/1/2018,"$7,263.36 ","$2,973.31 ",2/17/2021,5.04838E+15,"$83,746.76 ",408 New Castle Alley,Surrey,4,,70,,"$235,673.90 ",11/27/2021,215.227.27.209,Public Utilities,"$18,525.87 ",71809 Sommers Road,40,2/14/2019,Eastlawn,67,5/4/2020,131.12.172.151,191.8.150.111
10/29/2022,"$8,758.24 ","$5,987.63 ",10/23/2021,5.04838E+15,"$4,181.78 ",1 Annamark Place,Towne,574,,73,,"$231,385.15 ",5/8/2020,56.66.82.167,Health Care,"$4,528.76 ",6173 East Point,55,7/6/2019,Texas,89,3/24/2018,144.114.15.47,56.175.228.146
7/15/2017,"$1,704.61 ","$5,782.91 ",12/17/2022,5.04837E+15,"$42,697.24 ",6741 Darwin Court,Evergreen,1653,,68,,"$910,680.57 ",11/10/2021,252.118.112.36,Basic Industries,"$62,719.73 ",85663 Forest Alley,42,3/23/2019,Oak,31,7/12/2019,239.187.108.9,74.114.100.17
11/4/2020,"$2,579.31 ","$8,505.35 ",11/27/2022,5.04838E+15,"$78,031.88 ",97 Artisan Parkway,Goodland,443,,39,,"$967,404.09 ",7/7/2020,241.128.60.3,Finance,"$7,734.86 ",81638 Cascade Park,96,7/4/2020,Dixon,85,7/15/2022,194.179.162.126,77.176.57.248
10/6/2018,"$3,481.27 ","$8,960.91 ",1/24/2018,5.04838E+15,"$94,760.99 ",2 Longview Way,Susan,1086,,42,,"$737,941.43 ",2/23/2018,71.164.195.162,n/a,"$92,373.17 ",11 Arrowood Terrace,82,4/7/2018,Ruskin,92,11/6/2020,111.10.37.110,197.131.190.149
8/28/2018,"$7,210.31 ","$2,919.53 ",4/14/2022,5.04837E+15,"$28,989.41 ",50922 Twin Pines Junction,Dunning,1151,,27,,"$254,776.78 ",4/21/2021,224.76.220.109,n/a,"$18,865.30 ",93 Colorado Crossing,51,12/3/2018,Reindahl,76,5/6/2021,89.243.2.228,164.66.9.245
7/30/2017,"$9,364.61 ","$2,267.13 ",3/12/2018,5.04837E+15,"$83,205.48 ",6914 Mesta Trail,Holmberg,1195,,46,,"$316,341.32 ",8/25/2018,247.242.13.152,n/a,"$14,040.90 ",4410 Milwaukee Junction,73,8/20/2018,Hoepker,15,8/25/2020,249.142.191.46,17.134.160.230
6/28/2018,"$8,005.47 ","$9,000.18 ",3/8/2021,5.04837E+15,"$65,972.46 ",078 Burrows Terrace,Springview,694,,94,,"$981,326.39 ",8/30/2020,186.65.236.79,Finance,"$90,057.53 ",2351 Judy Lane,30,4/10/2021,Dwight,79,4/5/2020,112.27.53.54,198.142.118.78
5/7/2021,"$2,080.27 ",$230.22 ,3/14/2018,5.10876E+15,"$87,121.28 ",819 Columbus Park,Buell,310,,30,,"$408,164.24 ",5/6/2020,39.216.149.181,Technology,"$51,480.98 ",13 Blaine Junction,29,8/2/2018,Cordelia,21,7/17/2021,5.159.88.218,233.97.18.67
4/10/2021,$299.99 ,"$2,569.72 ",9/2/2020,5.04837E+15,"$53,554.80 ",1 Jackson Way,Northfield,1031,,8,,"$964,512.25 ",3/24/2021,255.80.245.248,n/a,"$58,436.83 ",71160 Johnson Place,90,7/1/2016,Westend,86,2/3/2021,134.43.111.234,95.110.26.150
10/12/2018,"$4,703.84 ",$649.65 ,5/1/2018,5.04837E+15,"$62,915.67 ",1525 Village Junction,Florence,120,,96,,"$988,732.18 ",5/11/2021,81.69.198.158,n/a,"$19,966.22 ",48927 Maple Crossing,73,11/15/2020,Macpherson,87,11/30/2021,62.90.73.152,154.33.10.118
2/24/2018,"$5,549.35 ","$1,377.48 ",4/8/2020,5.10876E+15,"$78,366.58 ",5 Glendale Parkway,Walton,609,,33,,"$681,693.53 ",7/21/2022,2.69.38.11,Basic Industries,"$21,319.42 ",83 Holy Cross Street,84,5/28/2020,Columbus,56,11/17/2022,102.247.62.173,140.122.17.69
5/15/2020,"$8,696.55 ","$7,108.50 ",5/27/2018,5.10875E+15,"$96,407.05 ",8 Hazelcrest Park,3rd,1525,,56,,"$856,283.76 ",5/6/2022,17.187.164.206,Finance,"$66,336.58 ",772 Straubel Trail,69,1/14/2021,Chinook,75,12/13/2022,50.95.115.120,182.92.205.4
1/21/2018,"$8,590.48 ","$3,862.78 ",11/11/2022,5.10876E+15,"$73,753.48 ",4 Dovetail Avenue,Nevada,227,,90,,"$360,502.89 ",5/24/2021,180.145.98.107,Technology,"$25,982.44 ",62385 Melody Crossing,76,6/15/2018,Village Green,18,10/22/2019,33.184.4.232,92.39.114.48
1/28/2018,$667.19 ,"$9,469.20 ",5/17/2020,5.10876E+15,"$47,150.98 ",6 Parkside Way,Pierstorff,1850,,2,,"$887,801.92 ",10/27/2020,174.89.253.220,Consumer Services,"$95,460.83 ",06167 Thompson Circle,4,4/12/2016,Village Green,39,8/20/2022,162.119.197.181,232.141.84.106
5/26/2017,"$8,492.89 ","$2,617.05 ",3/24/2020,5.10876E+15,"$75,570.84 ",0 Hooker Avenue,Morning,81,,19,,"$609,638.08 ",10/5/2020,255.54.60.217,Finance,"$38,216.45 ",7045 Logan Center,83,11/11/2019,New Castle,61,10/7/2022,8.214.48.169,154.181.5.215
8/31/2018,"$5,937.19 ","$4,777.24 ",12/22/2021,5.04838E+15,"$25,143.23 ",733 Aberg Lane,Springview,944,,40,,"$717,629.14 ",11/11/2021,19.211.164.172,Energy,"$58,150.97 ",53 Maryland Center,66,10/29/2016,Rigney,82,7/17/2020,174.126.167.145,125.133.138.7
4/14/2021,"$9,790.25 ",$392.01 ,6/21/2019,5.10876E+15,"$6,690.79 ",4 Arizona Center,Oriole,310,,65,,"$911,604.81 ",4/27/2019,57.39.242.242,n/a,"$75,787.98 ",6376 Jenifer Point,2,9/2/2020,Luster,14,10/28/2022,33.227.34.237,135.134.41.79
1/19/2018,"$8,122.41 ","$6,244.95 ",10/11/2020,5.10875E+15,"$59,334.41 ",815 Havey Road,Crest Line,1477,,38,,"$541,098.32 ",4/27/2018,222.187.248.175,n/a,"$68,502.74 ",17 Helena Center,39,4/9/2020,Mayfield,92,10/3/2021,184.149.83.186,145.31.84.34
11/15/2022,"$3,972.63 ","$1,948.71 ",9/11/2018,5.10876E+15,"$95,198.21 ",2 Melvin Point,Scoville,668,,37,,"$933,426.93 ",7/25/2018,222.164.68.113,Basic Industries,"$53,398.48 ",3 Farmco Park,97,12/19/2021,Butternut,100,11/2/2020,128.205.117.29,151.131.124.71
12/28/2018,"$6,056.47 ","$2,672.92 ",4/30/2018,5.04838E+15,"$83,831.04 ",8741 Tomscot Place,Mccormick,1405,,85,,"$615,573.75 ",1/11/2019,219.2.156.198,Health Care,"$85,189.51 ",3 Coleman Place,41,7/20/2018,Mariners Cove,29,7/24/2018,141.163.138.141,61.70.54.6
1/28/2020,"$6,111.03 ","$4,376.21 ",10/29/2019,5.04837E+15,"$31,471.46 ",1 Chive Plaza,Grover,1479,,95,,"$638,105.59 ",11/26/2022,202.81.75.255,Consumer Services,"$18,904.76 ",5 Fisk Trail,78,2/8/2022,Forest,9,9/23/2020,240.190.223.105,21.50.108.193
8/31/2022,"$4,461.89 ","$4,081.10 ",12/3/2022,5.10876E+15,"$50,138.96 ",5 Eagan Hill,Pond,1068,,23,,"$255,492.86 ",5/11/2021,106.251.12.152,n/a,"$73,305.55 ",0 Drewry Way,85,12/6/2020,Ridgeway,75,7/27/2018,244.3.101.245,20.237.18.166
5/11/2020,"$3,862.82 ",$257.33 ,2/1/2022,5.10875E+15,"$62,554.22 ",36375 Monterey Plaza,Coolidge,1276,,11,,"$297,444.90 ",8/23/2021,192.155.95.237,Health Care,"$42,595.33 ",98 Nelson Hill,94,12/6/2020,Jay,62,5/3/2020,189.169.230.154,104.151.217.255
6/2/2020,"$9,709.88 ","$5,605.19 ",3/27/2020,5.10875E+15,"$96,849.63 ",9 Schiller Road,Superior,849,,99,,"$507,418.30 ",12/28/2020,59.125.204.52,n/a,"$58,305.89 ",7590 Caliangt Crossing,27,1/4/2018,Northview,96,3/30/2019,235.14.147.208,8.68.71.226
1/5/2020,"$2,269.94 ",$148.50 ,3/30/2020,5.04838E+15,"$2,153.62 ",55 Southridge Crossing,Luster,1658,,10,,"$323,654.03 ",9/28/2018,31.157.162.95,Technology,"$32,038.31 ",031 Declaration Street,6,10/30/2019,Bartelt,21,4/3/2021,140.190.31.85,184.99.198.123
8/24/2019,"$6,672.16 ","$1,917.35 ",11/17/2022,5.04838E+15,"$49,489.25 ",69 Merchant Plaza,2nd,1959,,79,,"$270,404.56 ",2/24/2019,175.63.215.171,Technology,"$86,727.54 ",5145 Cardinal Pass,70,5/23/2022,Porter,62,7/11/2020,183.48.181.149,197.234.72.74
5/12/2018,"$1,419.89 ","$1,927.03 ",6/27/2020,5.10875E+15,"$37,600.90 ",4 Melrose Point,Barnett,859,,83,,"$626,743.82 ",6/14/2022,134.217.24.60,n/a,"$31,597.72 ",9091 Monica Park,46,12/26/2016,Toban,33,12/12/2019,32.247.157.232,104.36.83.206
1/8/2020,"$2,235.96 ","$9,568.25 ",8/3/2021,5.04838E+15,"$14,050.78 ",57 Kedzie Trail,Butterfield,1798,,13,,"$758,165.31 ",5/11/2020,99.110.22.116,Consumer Services,"$52,065.55 ",2 Elka Circle,28,3/28/2019,Armistice,64,8/3/2022,194.217.93.238,204.125.246.171
11/18/2018,"$4,546.43 ","$3,044.36 ",3/9/2022,5.10876E+15,"$35,560.48 ",20986 Warner Terrace,North,922,,65,,"$931,754.19 ",5/15/2020,239.87.215.165,n/a,"$86,079.77 ",36 Basil Trail,32,10/7/2017,Anzinger,37,11/22/2018,213.118.183.136,139.118.133.40
11/29/2019,$569.76 ,"$5,771.83 ",6/25/2019,5.10876E+15,"$18,577.96 ",1 Fair Oaks Park,Briar Crest,125,,47,,"$878,189.51 ",9/14/2021,173.153.81.15,Technology,"$48,048.46 ",8473 Goodland Center,87,11/16/2020,Tennessee,50,6/5/2022,3.67.30.189,15.15.217.81
9/30/2022,"$1,715.64 ","$9,427.91 ",5/16/2020,5.04837E+15,"$99,851.17 ",26 Buhler Drive,Mayer,739,,24,,"$932,845.46 ",6/14/2019,233.50.125.32,Technology,"$34,315.85 ",48601 Menomonie Road,79,12/8/2016,Sachtjen,2,2/13/2018,127.34.129.146,207.227.48.239
10/25/2022,"$5,683.67 ","$2,317.26 ",7/30/2021,5.04838E+15,"$43,186.28 ",4 Messerschmidt Crossing,Nelson,1484,,63,,"$958,723.10 ",8/6/2021,154.114.44.87,Capital Goods,"$32,709.94 ",86 East Street,35,5/13/2020,Arizona,99,8/21/2022,198.235.225.105,193.105.234.234
12/6/2018,"$3,615.33 ",$518.35 ,9/6/2020,5.10876E+15,"$30,656.26 ",56915 Graceland Court,Nova,1421,,36,,"$887,382.86 ",6/10/2021,200.100.43.190,Finance,"$52,598.98 ",9297 Iowa Court,66,2/17/2020,Hudson,11,6/22/2021,221.143.234.126,216.58.73.170
3/7/2017,"$1,565.81 ","$5,198.03 ",9/14/2022,5.04838E+15,"$90,472.40 ",318 Dexter Road,Forest Dale,1995,,87,,"$163,272.49 ",2/15/2021,111.220.249.94,Health Care,"$61,206.73 ",325 1st Parkway,88,12/23/2016,Bayside,42,12/29/2021,161.236.49.128,137.240.58.247
10/17/2018,"$9,218.17 ","$7,070.92 ",12/12/2019,5.04838E+15,"$75,593.15 ",5 Ohio Place,Schmedeman,1389,,14,,"$537,887.00 ",11/21/2022,207.20.136.36,Technology,"$44,929.08 ",715 Oak Way,3,11/20/2019,Namekagon,58,1/13/2022,42.98.90.180,59.34.0.199
3/15/2017,"$7,937.03 ","$8,488.30 ",3/28/2019,5.04837E+15,"$20,381.40 ",8521 Warner Hill,Sundown,806,,15,,"$104,481.91 ",12/10/2022,144.65.242.74,Health Care,"$93,621.06 ",62 Sutherland Plaza,7,6/12/2019,Birchwood,52,5/13/2020,9.191.182.224,212.72.95.34
5/27/2019,"$7,746.57 ","$8,914.12 ",4/26/2022,5.10876E+15,"$78,304.80 ",4 Texas Alley,Mifflin,445,,51,,"$233,460.89 ",1/21/2020,254.171.188.17,Health Care,"$80,515.14 ",1249 Londonderry Point,89,11/9/2021,Miller,44,6/18/2019,188.125.148.171,1.233.153.171
7/17/2021,"$9,088.75 ","$9,887.07 ",8/30/2019,5.10876E+15,"$66,948.59 ",9409 Paget Lane,Clarendon,885,,16,,"$921,100.97 ",2/11/2020,123.146.57.79,n/a,"$12,773.06 ",7777 Portage Alley,68,10/5/2016,Green Ridge,10,8/17/2020,49.223.114.121,132.215.175.101
8/22/2021,"$1,702.86 ","$1,650.93 ",12/22/2021,5.10876E+15,"$98,900.68 ",00 Lawn Street,Hanover,1571,,20,,"$573,815.23 ",10/12/2022,62.44.71.91,Miscellaneous,"$8,098.28 ",1693 Springs Road,4,4/29/2017,Grayhawk,84,3/20/2019,55.115.9.113,122.7.107.66
